image_id,source,dataset_group,original_label,unified_class,filepath
ISIC_0059828,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059828.jpg
ISIC_0059829,isic_2019_test,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059829.jpg
ISIC_0059830,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059830.jpg
ISIC_0059831,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059831.jpg
ISIC_0059832,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059832.jpg
ISIC_0059834,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059834.jpg
ISIC_0059835,isic_2019_train,ISIC 2019,SCC,SCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059835.jpg
ISIC_0059836,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059836.jpg
ISIC_0059837,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059837.jpg
ISIC_0059838,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059838.jpg
ISIC_0059839,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059839.jpg
ISIC_0059840,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059840.jpg
ISIC_0059841,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059841.jpg
ISIC_0059843,isic_2019_train,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059843.jpg
ISIC_0059844,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059844.jpg
ISIC_0059845,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059845.jpg
ISIC_0059846,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059846.jpg
ISIC_0059847,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059847.jpg
ISIC_0059849,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059849.jpg
ISIC_0059850,isic_2019_test,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059850.jpg
ISIC_0059852,isic_2019_train,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059852.jpg
ISIC_0059854,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059854.jpg
ISIC_0059855,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059855.jpg
ISIC_0059856,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059856.jpg
ISIC_0059857,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059857.jpg
ISIC_0059858,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059858.jpg
ISIC_0059859,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059859.jpg
ISIC_0059860,isic_2019_test,ISIC 2019,DF,DF,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059860.jpg
ISIC_0059861,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059861.jpg
ISIC_0059862,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059862.jpg
ISIC_0059863,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059863.jpg
ISIC_0059864,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059864.jpg
ISIC_0059865,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059865.jpg
ISIC_0059866,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059866.jpg
ISIC_0059867,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059867.jpg
ISIC_0059868,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059868.jpg
ISIC_0059869,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059869.jpg
ISIC_0059870,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059870.jpg
ISIC_0059871,isic_2019_train,ISIC 2019,SCC,SCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059871.jpg
ISIC_0059872,isic_2019_train,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059872.jpg
ISIC_0059873,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059873.jpg
ISIC_0059874,isic_2019_train,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059874.jpg
ISIC_0059875,isic_2019_test,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059875.jpg
ISIC_0059876,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059876.jpg
ISIC_0059877,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059877.jpg
ISIC_0059878,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059878.jpg
ISIC_0059879,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059879.jpg
ISIC_0059880,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059880.jpg
ISIC_0059882,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059882.jpg
ISIC_0059884,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059884.jpg
ISIC_0059885,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059885.jpg
ISIC_0059886,isic_2019_train,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059886.jpg
ISIC_0059888,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059888.jpg
ISIC_0059891,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059891.jpg
ISIC_0059892,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059892.jpg
ISIC_0059893,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059893.jpg
ISIC_0059894,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059894.jpg
ISIC_0059895,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059895.jpg
ISIC_0059896,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059896.jpg
ISIC_0059897,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059897.jpg
ISIC_0059898,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059898.jpg
ISIC_0059899,isic_2019_test,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059899.jpg
ISIC_0059900,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059900.jpg
ISIC_0059901,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059901.jpg
ISIC_0059902,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059902.jpg
ISIC_0059904,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059904.jpg
ISIC_0059905,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059905.jpg
ISIC_0059906,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059906.jpg
ISIC_0059907,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059907.jpg
ISIC_0059908,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059908.jpg
ISIC_0059909,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059909.jpg
ISIC_0059910,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059910.jpg
ISIC_0059911,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059911.jpg
ISIC_0059912,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059912.jpg
ISIC_0059913,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059913.jpg
ISIC_0059914,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059914.jpg
ISIC_0059916,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059916.jpg
ISIC_0059917,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059917.jpg
ISIC_0059918,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059918.jpg
ISIC_0059919,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059919.jpg
ISIC_0059920,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059920.jpg
ISIC_0059921,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059921.jpg
ISIC_0059922,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059922.jpg
ISIC_0059923,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059923.jpg
ISIC_0059925,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059925.jpg
ISIC_0059926,isic_2019_test,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059926.jpg
ISIC_0059927,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059927.jpg
ISIC_0059928,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059928.jpg
ISIC_0059929,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059929.jpg
ISIC_0059930,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059930.jpg
ISIC_0059932,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059932.jpg
ISIC_0059933,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059933.jpg
ISIC_0059934,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059934.jpg
ISIC_0059935,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059935.jpg
ISIC_0059936,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059936.jpg
ISIC_0059937,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059937.jpg
ISIC_0059938,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059938.jpg
ISIC_0059939,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059939.jpg
ISIC_0059940,isic_2019_train,ISIC 2019,SCC,SCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059940.jpg
ISIC_0059941,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059941.jpg
ISIC_0059943,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059943.jpg
ISIC_0059944,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059944.jpg
ISIC_0059945,isic_2019_test,ISIC 2019,AK,AKIEC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059945.jpg
ISIC_0059946,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059946.jpg
ISIC_0059947,isic_2019_test,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059947.jpg
ISIC_0059948,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059948.jpg
ISIC_0059949,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059949.jpg
ISIC_0059950,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059950.jpg
ISIC_0059951,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059951.jpg
ISIC_0059952,isic_2019_train,ISIC 2019,SCC,SCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059952.jpg
ISIC_0059953,isic_2019_train,ISIC 2019,SCC,SCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059953.jpg
ISIC_0059954,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059954.jpg
ISIC_0059955,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059955.jpg
ISIC_0059956,isic_2019_test,ISIC 2019,UNK,UNK,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059956.jpg
ISIC_0059957,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059957.jpg
ISIC_0059958,isic_2019_test,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059958.jpg
ISIC_0059959,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059959.jpg
ISIC_0059960,isic_2019_test,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Test_Input\ISIC_2019_Test_Input\ISIC_0059960.jpg
ISIC_0059961,isic_2019_train,ISIC 2019,BCC,BCC,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059961.jpg
ISIC_0059962,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059962.jpg
ISIC_0059963,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0059963.jpg
